,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
882,3.55291166305542,0.13086377367871174,0.01964912414550781,0.0009999670358325741,0.8,5,0.01,6,1,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 0.8}",-116.59467861042646,-116.53475861237249,-116.64212991780775,-116.5279762018993,-116.55744375398042,-116.5713974192973,0.042349992384642154,1381
883,3.632671356201172,0.030149764800660613,0.01987309455871582,0.0002810208307981329,0.8,5,0.01,6,1,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 1.0}",-116.58330847763963,-116.5092214771839,-116.64922905922947,-116.50927302706577,-116.53528434437742,-116.55726327709924,0.05334830770508989,1360
884,4.9753182888031,0.03261018245793657,0.02089228630065918,0.0015261517638385208,0.8,5,0.01,6,1,15,0.8,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 0.8}",-111.55222866502487,-111.45498555387512,-111.62168539915874,-111.48296778551695,-111.53198358239729,-111.5287701971946,0.0578548093397826,1219
885,5.257899427413941,0.06168598334365552,0.02027606964111328,0.00017264883490580854,0.8,5,0.01,6,1,15,1.0,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 1.0}",-111.53310580664831,-111.43304517646692,-111.6345230676258,-111.45413005254996,-111.49943281555151,-111.51084738376849,0.0709809039894551,1198
886,6.44629979133606,0.047786136600305944,0.022374963760375975,0.0016369526327379466,0.8,5,0.01,6,1,20,0.8,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 20, 'subsample': 0.8}",-106.77437717410972,-106.67233589813401,-106.8750766937232,-106.69285346584613,-106.7618766781383,-106.75530398199025,0.07146503952785437,1059
887,6.871906661987305,0.05220802350261074,0.02203969955444336,0.0018533944910333244,0.8,5,0.01,6,1,20,1.0,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 20, 'subsample': 1.0}",-106.74854827220321,-106.64136965691465,-106.88869329306787,-106.66998119671955,-106.73184378285237,-106.73608724035152,0.08579431355144185,1035
888,3.4537384033203127,0.04576219985011448,0.019957542419433594,0.0010876907059748674,0.8,5,0.01,6,5,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 0.8}",-116.59221392977742,-116.53580257741079,-116.64004636573529,-116.52797561050828,-116.559950904209,-116.57119787752815,0.041059164205153355,1378
889,3.6968008518218993,0.021903630430328374,0.02066035270690918,0.0028686802769503205,0.8,5,0.01,6,5,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 1.0}",-116.5831930120845,-116.50851366610834,-116.6505440473097,-116.51077911473475,-116.53489713423592,-116.55758539489466,0.05368553011224793,1363
890,4.950806283950806,0.040189547261175865,0.020773935317993163,0.001242327142658926,0.8,5,0.01,6,5,15,0.8,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 15, 'subsample': 0.8}",-111.54903670578254,-111.45614775611986,-111.62019992108002,-111.47917791328283,-111.53510430302826,-111.5279333198587,0.057515490834528456,1216
891,5.290097188949585,0.10834498877856394,0.020437908172607423,0.00034347161403702314,0.8,5,0.01,6,5,15,1.0,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 15, 'subsample': 1.0}",-111.53309565665448,-111.43168848718298,-111.63607025228653,-111.45743738207692,-111.49828006592824,-111.51131436882584,0.07134614038349046,1203
892,6.474149513244629,0.06914085182498393,0.023502492904663087,0.0018510646858579274,0.8,5,0.01,6,5,20,0.8,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 20, 'subsample': 0.8}",-106.76910143534936,-106.67350325322407,-106.87010013251236,-106.68965220994374,-106.76478975840061,-106.75342935788603,0.06991773619027362,1054
893,6.864060354232788,0.0954706752687419,0.022910881042480468,0.00338162619092003,0.8,5,0.01,6,5,20,1.0,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 20, 'subsample': 1.0}",-106.74741388453612,-106.6388237813413,-106.89057438972077,-106.67719565337921,-106.7307217005715,-106.73694588190976,0.0859628691400807,1041
894,3.491738796234131,0.0528737264708439,0.019422578811645507,0.00037764489637132407,0.8,5,0.01,6,10,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 5, 'learning_rate': 0.01, 'max_depth': 6, 'min_child_weight': 10, 'n_estimators': 10, 'subsample': 0.8}",-116.59362401859109,-116.53481470585663,-116.64199289014299,-116.53044753361903,-116.55968323248216,-116.57211247613839,0.04153936908800312,1384
